1199,1685565363
1000,1685564561
1200,1685564554
2500,1685554698
500,1685554117
25,1685553445
907,1622458800
1208,1622459100
1467,1622459400
382,1622459700
628,1622460000
1301,1622460300
1053,1622460600
843,1622460900
1127,1622461200
291,1622461500
1000,1685551710
1000,1685551710
50,1685551735200
100,1685553305
10,1685553320
